5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
5956.040   338.450   45.000   0.000   0.000   0.000   0.000   0.000   
